# Pedigree data for the Lg/Sm mouse advanced intercross line. Each row 
# refers to an individual mouse.
#
# The columns of the table are:
#
#  (1) id (a unique number assigned to each individual)
#  (2) filial generation
#  (3) sex (M = male, F = female)
#  (4) id of father
#  (5) id of mother
#
# Individual identifiers that are given special attention are:
#
#  -9999  genetically identical inbred Sm/j males
#  -9998  genetically identical inbred Lg/j females
#  -9997  genetically identical F1 male offspring from Sm/j x Lg/j cross
#  -9996  genetically identical F1 female offspring from Sm/j x Lg/j cross
#      0  unknown
#
id,generation,sex,sire,dam
245,F34,M,65133,65318
246,F34,M,65247,64877
247,F34,M,65247,64877
248,F34,M,65247,64877
249,F34,M,65247,64877
250,F34,F,65364,65005
251,F34,F,65364,65005
252,F34,M,65364,65005
253,F34,M,65364,65005
254,F34,M,65364,65005
255,F34,M,65364,65005
256,F34,F,65364,65005
257,F34,F,65364,65005
258,F34,F,65364,65005
260,F34,F,65394,65307
261,F34,M,65394,65307
262,F34,M,65394,65307
263,F34,F,65394,65307
264,F34,M,65394,65307
265,F34,M,65394,65307
266,F34,M,65394,65307
267,F34,M,65394,65307
268,F34,M,65394,65307
269,F34,M,65394,65307
270,F34,F,65248,65602
271,F34,F,65248,65602
272,F34,M,65248,65602
273,F34,M,65248,65602
274,F34,M,65248,65602
275,F34,M,65248,65602
276,F34,M,65344,64924
277,F34,M,65344,64924
280,F34,M,65538,65391
281,F34,M,65538,65391
282,F34,M,65538,65391
283,F34,M,65538,65391
284,F34,F,65538,65391
285,F34,M,65538,65391
286,F34,F,65538,65391
287,F34,F,65538,65391
288,F34,M,65538,65391
289,F34,F,65344,64924
290,F34,F,65541,64903
291,F34,M,65541,64903
293,F34,M,65541,64903
295,F34,M,65541,64903
296,F34,M,65541,64903
298,F34,F,65652,65186
300,F34,F,65652,65186
301,F34,F,65652,65186
302,F34,M,65652,65186
303,F34,F,65652,65186
304,F34,F,65652,65186
306,F34,M,65223,65192
307,F34,F,65223,65192
308,F34,F,65223,65192
309,F34,F,65223,65192
310,F34,M,65223,65192
311,F34,M,65223,65192
312,F34,F,65223,65192
313,F34,M,65223,65192
314,F34,F,65223,65192
315,F34,F,65223,65192
316,F34,M,65255,65147
317,F34,M,65255,65147
318,F34,M,65255,65147
319,F34,M,65255,65147
320,F34,M,65280,65259
321,F34,M,65280,65259
322,F34,F,65280,65259
323,F34,M,65280,65259
324,F34,F,65280,65259
325,F34,M,65280,65259
326,F34,M,65280,65259
327,F34,F,65280,65259
328,F34,M,65280,65259
329,F34,F,65280,65259
330,F34,F,65280,65259
331,F34,M,65280,65259
332,F34,M,65384,65165
333,F34,F,65384,65165
334,F34,F,65384,65165
335,F34,M,65384,65165
336,F34,M,65384,65165
337,F34,M,65384,65165
338,F34,M,65384,65165
339,F34,M,65384,65165
340,F34,M,65588,65066
341,F34,M,65588,65066
342,F34,F,65588,65066
343,F34,F,65588,65066
344,F34,M,65588,65066
345,F34,M,65588,65066
346,F34,F,65588,65066
347,F34,F,65283,65061
350,F34,F,65283,65061
351,F34,F,65283,65061
352,F34,F,65283,65061
353,F34,M,65283,65061
354,F34,F,65283,65061
355,F34,F,64906,64893
356,F34,F,64906,64893
357,F34,M,65577,64954
358,F34,F,65577,64954
359,F34,M,65577,64954
360,F34,M,65113,65236
361,F34,F,65113,65236
362,F34,M,65113,65236
363,F34,F,65113,65236
364,F34,F,65113,65236
365,F34,M,65113,65236
366,F34,F,65113,65236
367,F34,F,65113,65236
368,F34,M,65113,65236
369,F34,M,64978,64907
370,F34,F,64978,64907
372,F34,M,64978,64907
373,F34,M,64978,64907
374,F34,F,64978,64907
375,F34,F,64978,64907
376,F34,F,64978,64907
377,F34,F,65093,65045
378,F34,F,65093,65045
379,F34,F,65093,65045
380,F34,F,65093,65045
381,F34,F,65093,65045
382,F34,F,65093,65045
383,F34,M,65093,65045
384,F34,M,65093,65045
385,F34,F,65093,65045
386,F34,F,65093,65045
387,F34,M,65093,65045
389,F34,M,65095,64933
390,F34,F,65095,64933
391,F34,F,65095,64933
392,F34,F,65095,64933
393,F34,F,65095,64933
394,F34,M,65095,64933
395,F34,M,65095,64933
396,F34,F,65095,64933
397,F34,M,65095,64933
398,F34,F,65577,64875
399,F34,M,65577,64875
400,F34,M,65588,64919
401,F34,F,65588,64919
402,F34,F,65588,64919
403,F34,F,65588,64919
404,F34,M,65588,64919
405,F34,F,65588,64919
406,F34,M,65588,64919
407,F34,F,65588,64919
408,F34,F,65588,64919
409,F34,M,65588,64919
410,F34,F,65588,64919
411,F34,F,65157,65284
412,F34,F,65157,65284
413,F34,F,65157,65284
414,F34,F,65157,65284
415,F34,F,65157,65284
416,F34,F,65157,65284
417,F34,F,65157,65284
418,F34,F,65157,65284
419,F34,F,64945,65512
421,F34,F,64945,65512
422,F34,F,64945,65512
423,F34,F,64945,65512
424,F34,M,64945,65512
425,F34,F,64945,65512
426,F34,M,64945,65512
427,F34,M,65377,65297
428,F34,M,65377,65297
429,F34,F,65377,65297
430,F34,F,65377,65297
431,F34,M,65377,65297
432,F34,F,65377,65297
433,F34,F,65377,65297
434,F34,F,65377,65297
435,F34,M,65377,65297
436,F34,M,65115,65322
437,F34,F,65115,65322
438,F34,M,65115,65322
439,F34,M,65115,65322
440,F34,F,65115,65322
441,F34,F,65115,65322
442,F34,F,65115,65322
443,F34,F,64906,64940
444,F34,M,64906,64940
445,F34,M,64906,64940
447,F34,M,64913,65570
448,F34,F,64913,65570
449,F34,M,64913,65570
450,F34,F,64913,65570
451,F34,F,64913,65570
452,F34,M,64913,65570
453,F34,M,64913,65570
454,F34,F,64913,65570
455,F34,F,64913,65570
456,F34,M,64913,65570
457,F34,M,64913,65570
458,F34,F,64962,65477
459,F34,F,64962,65477
460,F34,M,64962,65477
461,F34,F,64962,65477
463,F34,F,64962,65477
464,F34,F,65086,65061
465,F34,F,65086,65061
466,F34,F,65086,65061
467,F34,M,65086,65061
468,F34,F,65086,65061
469,F34,M,65086,65061
470,F34,M,64931,65186
471,F34,F,64931,65186
472,F34,M,64931,65186
473,F34,M,64931,65186
474,F34,M,64931,65186
475,F34,F,64931,65186
476,F34,M,64931,65186
477,F34,M,64931,65186
478,F34,M,64931,65186
479,F34,F,64931,65186
480,F34,F,64931,65186
482,F34,F,65068,65309
483,F34,F,65068,65309
484,F34,M,65068,65309
486,F34,F,65068,65309
487,F34,F,65068,65309
490,F34,M,65060,65228
491,F34,M,65060,65228
492,F34,M,64889,65318
493,F34,M,64889,65318
494,F34,M,64889,65318
495,F34,M,64889,65318
496,F34,M,64889,65318
498,F34,F,64967,64893
499,F34,F,65133,65049
500,F34,F,65133,65049
501,F34,F,65133,65049
502,F34,F,65133,65049
503,F34,M,65133,65049
504,F34,M,65133,65049
505,F34,F,65133,65049
506,F34,F,65133,65049
507,F34,M,65071,65257
508,F34,F,65071,65257
509,F34,M,65071,65257
510,F34,M,65071,65257
511,F34,F,65071,65257
512,F34,M,65283,65171
513,F34,M,65283,65171
514,F34,M,65283,65171
515,F34,M,65283,65171
516,F34,F,65283,65171
517,F34,M,65283,65171
518,F34,F,65283,65171
519,F34,M,65283,65171
520,F34,F,65144,65291
521,F34,F,65144,65291
522,F34,F,65144,65291
523,F34,F,65144,65291
525,F34,M,64958,65027
526,F34,M,64958,65027
527,F34,M,64958,65027
528,F34,F,64958,65027
529,F34,F,64958,65027
530,F34,M,64958,65027
531,F34,F,64958,65027
532,F34,M,64958,65027
533,F34,F,64958,65027
534,F34,F,64958,65027
535,F34,M,64958,65027
536,F34,F,65316,65307
537,F34,F,65316,65307
539,F34,F,65316,65307
540,F34,F,65316,65307
541,F34,F,65209,65181
542,F34,M,65209,65181
543,F34,M,65209,65181
544,F34,F,65209,65181
545,F34,M,65209,65181
546,F34,F,65209,65181
547,F34,M,65209,65181
548,F34,F,65209,65181
549,F34,M,65209,65181
550,F34,M,65209,65181
551,F34,M,65209,65181
552,F34,F,65579,65005
553,F34,F,65579,65005
554,F34,F,65579,65005
556,F34,M,65579,65005
557,F34,M,64926,65198
558,F34,M,64926,65198
559,F34,M,64926,65198
560,F34,M,64926,65198
561,F34,M,64926,65198
562,F34,M,64926,65198
563,F34,M,64926,65198
564,F34,M,64926,65198
565,F34,M,64916,65398
566,F34,F,64916,65398
567,F34,F,65183,65390
568,F34,F,65183,65390
569,F34,M,64962,65049
570,F34,M,64962,65049
571,F34,M,64962,65049
572,F34,M,64962,65049
573,F34,F,64962,65049
574,F34,M,64962,65049
575,F34,M,64962,65049
576,F34,F,64962,65049
577,F34,F,64962,65049
578,F34,M,64962,65049
579,F34,M,65588,64922
580,F34,M,65588,64922
581,F34,F,65588,64922
582,F34,F,65095,65027
583,F34,M,65095,65027
584,F34,F,65095,65027
585,F34,F,65095,65027
586,F34,M,65095,65027
587,F34,F,65095,65027
588,F34,M,65095,65027
589,F34,F,65095,65027
590,F34,M,65095,65027
591,F34,M,65095,65027
592,F34,M,64913,65529
593,F34,F,64913,65529
594,F34,F,64913,65529
595,F34,F,64913,65529
596,F34,F,64913,65529
597,F34,M,64913,65529
598,F34,F,65579,65005
599,F34,M,65384,64903
600,F34,M,65384,64903
601,F34,M,65384,64903
602,F34,M,65384,64903
603,F34,M,65247,65502
604,F34,M,65247,65502
605,F34,M,65247,65502
606,F34,M,65247,65502
607,F34,M,65247,65502
608,F34,F,65247,65502
609,F34,M,65247,65502
610,F34,M,65247,65502
611,F34,F,65247,65502
612,F34,M,65394,65165
613,F34,M,65394,65165
614,F34,F,65394,65165
615,F34,M,65248,65372
616,F34,F,65248,65372
617,F34,F,65248,65372
618,F34,M,65248,65372
619,F34,F,65255,65391
620,F34,F,65255,65391
621,F34,M,65255,65391
622,F34,F,65255,65391
623,F34,F,65255,65391
624,F34,M,65255,65391
625,F34,F,65255,65391
626,F34,M,65377,64979
627,F34,F,65377,64979
628,F34,F,65377,64979
629,F34,F,65377,64979
630,F34,F,65377,64979
631,F34,M,65377,64979
632,F34,F,65364,65602
633,F34,F,65364,65602
634,F34,F,65364,65602
751,F34,M,65577,64875
752,F34,F,65577,64875
753,F34,M,65577,64875
754,F34,F,65577,64875
755,F34,M,65577,64875
756,F34,M,65223,65066
757,F34,F,65223,65066
758,F34,F,65223,65066
759,F34,F,65223,65066
760,F34,F,65223,65066
761,F34,M,65223,65066
762,F34,M,65652,65141
763,F34,M,65652,65141
764,F34,F,65652,65141
765,F34,M,65652,65141
766,F34,F,65652,65141
767,F34,F,65652,65141
768,F34,F,65162,65278
769,F34,M,65162,65278
770,F34,M,65162,65278
771,F34,M,64916,65398
772,F34,F,65086,65236
875,F34,M,64941,65542
876,F34,M,64941,65542
878,F34,F,65193,65242
879,F34,F,65193,65242
880,F34,M,65193,65242
881,F34,F,65193,65242
882,F34,M,65193,65242
883,F34,F,65344,64924
884,F34,M,64906,64940
885,F34,F,64906,64940
886,F34,F,64906,64940
887,F34,M,64906,64940
888,F34,M,64906,64940
889,F34,F,64906,64940
890,F34,F,64906,64940
891,F34,F,65255,65391
892,F34,F,65255,65391
893,F34,M,65255,65391
894,F34,F,65255,65391
896,F34,F,65255,65391
897,F34,F,65255,65391
898,F34,F,65255,65391
899,F34,M,65255,65391
900,F34,M,65600,65262
901,F34,F,65600,65262
902,F34,M,65600,65262
903,F34,M,65600,65262
904,F34,M,65600,65262
905,F34,F,65301,65192
906,F34,F,65301,65192
907,F34,F,65301,65192
908,F34,F,65301,65192
909,F34,F,65301,65192
910,F34,M,65301,65192
911,F34,F,65301,65192
912,F34,F,64884,65102
913,F34,M,64884,65102
914,F34,M,64884,65102
915,F34,M,64884,65102
916,F34,F,64884,65102
917,F34,F,64967,64893
918,F34,F,64967,64893
919,F34,M,64967,64893
965,F34,M,65011,65297
966,F34,F,65011,65297
967,F34,M,65011,65297
968,F34,M,65011,65297
969,F34,F,65011,65297
110-488,F34,M,65068,65309
117-488,F34,F,65068,65309
49-214,F34,F,64978,64940
49-215,F34,F,64978,64940
49-222,F34,F,64978,64940
50-216,F34,M,64978,64940
50-217,F34,M,64978,64940
50-218,F34,M,64978,64940
50-219,F34,M,64978,64940
50-220,F34,M,64978,64940
51-224,F34,F,65086,65382
51-225,F34,F,65086,65382
51-226,F34,F,65086,65382
51-228,F34,F,65086,65382
52-223,F34,M,65086,65382
52-227,F34,M,65086,65382
64-289,F34,F,65538,65391
67-348,F34,M,65283,65061
77-348,F34,F,65283,65061
